NAME,KEY,H0160001,H0160002,H0160003,H0160004,H0160005,H0160006,H0160007,H0160008,H0160009,H0160010,H0160011,H0160012,H0160013,H0160014,H0160015,H0160016,H0160017,H0040001,P0030001,STATE,COUNTY,TRACT,BLKGRP,BLOCK
Block 3003,36109380881307900060033003,5,3,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,5,15,36,109,000600,3,3003
Block 3006,36109380881307900060033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000600,3,3006
Block 3007,36109380881307900060033007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000600,3,3007
Block 3008,36109380881307900060033008,24,7,2,3,1,1,0,0,0,17,8,7,2,0,0,0,0,24,43,36,109,000600,3,3008
Block 4021,36109380881307900060044021,9,9,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,9,17,36,109,000600,4,4021
Block 4045,36109380881307900060044045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000600,4,4045
Block 4048,36109380881307900060044048,13,9,0,6,2,0,1,0,0,4,1,2,0,0,1,0,0,13,33,36,109,000600,4,4048
Block 4065,36109380881307900060044065,26,18,7,8,1,1,1,0,0,8,2,4,1,0,1,0,0,26,53,36,109,000600,4,4065
Block 4066,36109380881307900060044066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000600,4,4066
Block 4067,36109380881307900060044067,11,10,1,7,0,2,0,0,0,1,1,0,0,0,0,0,0,11,24,36,109,000600,4,4067
Block 4068,36109380881307900060044068,45,40,6,13,9,6,6,0,0,5,0,2,1,2,0,0,0,45,128,36,109,000600,4,4068
Block 4069,36109380881307900060044069,8,6,3,1,0,1,1,0,0,2,1,1,0,0,0,0,0,8,17,36,109,000600,4,4069
Block 4080,36109380881307900060044080,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,109,000600,4,4080
Block 4081,36109380881307900060044081,5,4,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,5,12,36,109,000600,4,4081
Block 4082,36109380881307900060044082,6,5,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,6,11,36,109,000600,4,4082
Block 4083,36109380881307900060044083,4,2,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,4,10,36,109,000600,4,4083
Block 4084,36109380881307900060044084,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,36,109,000600,4,4084
Block 4088,36109380881307900060044088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000600,4,4088
Block 4096,36109380881307900060044096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000600,4,4096
Block 1012,36109380882232600130011012,17,12,6,4,1,1,0,0,0,5,2,1,0,2,0,0,0,17,33,36,109,001300,1,1012
Block 1013,36109380882232600130011013,29,12,2,6,4,0,0,0,0,17,8,3,4,0,1,1,0,29,63,36,109,001300,1,1013
Block 1014,36109380882232600130011014,35,20,5,9,2,2,2,0,0,15,5,6,3,1,0,0,0,35,77,36,109,001300,1,1014
Block 1015,36109380882232600130011015,97,64,16,31,11,5,0,1,0,33,12,5,10,3,1,2,0,97,218,36,109,001300,1,1015
Block 1016,36109380882232600130011016,14,9,3,4,1,0,1,0,0,5,2,0,3,0,0,0,0,14,30,36,109,001300,1,1016
Block 1017,36109380882232600130011017,95,70,18,34,7,8,2,0,1,25,9,7,6,3,0,0,0,95,209,36,109,001300,1,1017
Block 1018,36109380882232600130011018,19,14,9,3,2,0,0,0,0,5,1,3,0,1,0,0,0,19,32,36,109,001300,1,1018
Block 1019,36109380882232600130011019,5,2,0,1,0,1,0,0,0,3,0,1,1,1,0,0,0,5,15,36,109,001300,1,1019
Block 1020,36109380882232600130011020,13,5,2,1,0,1,1,0,0,8,1,6,0,1,0,0,0,13,30,36,109,001300,1,1020
Block 1021,36109380882232600130011021,7,4,2,0,2,0,0,0,0,3,1,1,0,1,0,0,0,7,15,36,109,001300,1,1021
Block 1022,36109380882232600130011022,50,41,2,17,12,6,2,2,0,9,4,2,2,0,0,0,1,50,139,36,109,001300,1,1022
Block 1024,36109380882232600130011024,12,9,2,1,1,3,1,1,0,3,2,1,0,0,0,0,0,12,34,36,109,001300,1,1024
Block 1025,36109380882232600130011025,7,6,1,2,2,1,0,0,0,1,0,0,0,0,1,0,0,7,20,36,109,001300,1,1025
Block 1031,36109380882232600130011031,21,17,2,7,4,2,2,0,0,4,1,1,2,0,0,0,0,21,55,36,109,001300,1,1031
Block 1032,36109380882232600130011032,18,15,3,4,3,4,0,1,0,3,1,1,0,1,0,0,0,18,49,36,109,001300,1,1032
Block 1033,36109380882232600130011033,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,109,001300,1,1033
Block 2010,36109380882232600130022010,333,1,1,0,0,0,0,0,0,332,210,63,25,24,5,3,2,333,565,36,109,001300,2,2010
Block 2011,36109380882232600130022011,12,0,0,0,0,0,0,0,0,12,5,6,1,0,0,0,0,12,20,36,109,001300,2,2011
Block 2012,36109380882232600130022012,4,3,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,8,36,109,001300,2,2012
Block 3000,36109380882232600130033000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3000
Block 3001,36109380882232600130033001,92,78,30,36,6,3,3,0,0,14,5,8,1,0,0,0,0,92,171,36,109,001300,3,3001
Block 3002,36109380882232600130033002,24,16,11,4,1,0,0,0,0,8,5,3,0,0,0,0,0,24,33,36,109,001300,3,3002
Block 3003,36109380882232600130033003,13,10,5,3,0,0,1,1,0,3,2,1,0,0,0,0,0,13,26,36,109,001300,3,3003
Block 3004,36109380882232600130033004,4,2,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,4,10,36,109,001300,3,3004
Block 3005,36109380882232600130033005,19,15,13,1,1,0,0,0,0,4,4,0,0,0,0,0,0,19,22,36,109,001300,3,3005
Block 3016,36109380882232600130033016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3016
Block 3017,36109380882232600130033017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3017
Block 3018,36109380882232600130033018,178,131,60,49,11,10,0,1,0,47,20,17,5,4,1,0,0,178,327,36,109,001300,3,3018
Block 3019,36109380882232600130033019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3019
Block 3020,36109380882232600130033020,13,5,1,1,1,2,0,0,0,8,4,2,1,1,0,0,0,13,29,36,109,001300,3,3020
Block 3021,36109380882232600130033021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3021
Block 3022,36109380882232600130033022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3022
Block 3023,36109380882232600130033023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3023
Block 3024,36109380882232600130033024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3024
Block 3025,36109380882232600130033025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3025
Block 3026,36109380882232600130033026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3026
Block 3027,36109380882232600130033027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3027
Block 3028,36109380882232600130033028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001300,3,3028
Block 1006,36109380882656100030011006,11,8,2,5,1,0,0,0,0,3,2,1,0,0,0,0,0,11,19,36,109,000300,1,1006
Block 1007,36109380882656100030011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1007
Block 1008,36109380882656100030011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1008
Block 1009,36109380882656100030011009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1009
Block 1010,36109380882656100030011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1010
Block 1025,36109380882656100030011025,13,6,0,4,1,1,0,0,0,7,1,5,0,0,1,0,0,13,31,36,109,000300,1,1025
Block 1026,36109380882656100030011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1026
Block 1027,36109380882656100030011027,7,2,1,0,1,0,0,0,0,5,1,4,0,0,0,0,0,7,13,36,109,000300,1,1027
Block 1028,36109380882656100030011028,7,6,0,4,2,0,0,0,0,1,0,0,0,1,0,0,0,7,18,36,109,000300,1,1028
Block 1029,36109380882656100030011029,16,12,2,6,2,2,0,0,0,4,2,1,0,1,0,0,0,16,36,36,109,000300,1,1029
Block 1044,36109380882656100030011044,7,4,0,2,1,0,0,0,1,3,1,0,2,0,0,0,0,7,21,36,109,000300,1,1044
Block 1009,36109380882656100040011009,44,9,3,3,0,3,0,0,0,35,14,14,6,1,0,0,0,44,85,36,109,000400,1,1009
Block 1014,36109380882656100040011014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1014
Block 1015,36109380882656100040011015,19,16,1,6,4,3,1,1,0,3,1,0,1,1,0,0,0,19,56,36,109,000400,1,1015
Block 1016,36109380882656100040011016,6,4,1,3,0,0,0,0,0,2,0,1,0,1,0,0,0,6,13,36,109,000400,1,1016
Block 1017,36109380882656100040011017,6,4,2,1,1,0,0,0,0,2,1,1,0,0,0,0,0,6,10,36,109,000400,1,1017
Block 1018,36109380882656100040011018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1018
Block 1019,36109380882656100040011019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1019
Block 1020,36109380882656100040011020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1020
Block 1021,36109380882656100040011021,120,2,0,1,0,0,0,1,0,118,49,38,18,13,0,0,0,120,239,36,109,000400,1,1021
Block 1022,36109380882656100040011022,12,0,0,0,0,0,0,0,0,12,1,5,4,2,0,0,0,12,31,36,109,000400,1,1022
Block 1030,36109380882656100040011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1030
Block 1036,36109380882656100040011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1036
Block 1001,36109380885191500040011001,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,36,109,000400,1,1001
Block 1002,36109380885191500040011002,15,12,2,2,3,2,2,1,0,3,0,1,1,1,0,0,0,15,48,36,109,000400,1,1002
Block 1012,36109380885191500040011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1012
Block 1003,36109380885191500050011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000500,1,1003
Block 1004,36109380885191500050011004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000500,1,1004
Block 1005,36109380885191500050011005,261,107,28,45,15,16,2,1,0,154,42,54,28,17,10,3,0,261,613,36,109,000500,1,1005
Block 1006,36109380885191500050011006,30,0,0,0,0,0,0,0,0,30,4,8,7,9,1,1,0,30,88,36,109,000500,1,1006
Block 1007,36109380885191500050011007,23,8,0,4,1,2,1,0,0,15,3,5,3,3,0,1,0,23,64,36,109,000500,1,1007
Block 1008,36109380885191500050011008,29,0,0,0,0,0,0,0,0,29,2,6,6,8,5,2,0,29,101,36,109,000500,1,1008
Block 1009,36109380885191500050011009,14,12,1,5,3,2,1,0,0,2,0,0,1,0,1,0,0,14,41,36,109,000500,1,1009
Block 1010,36109380885191500050011010,18,13,2,0,5,4,2,0,0,5,2,2,0,0,1,0,0,18,54,36,109,000500,1,1010
Block 1011,36109380885191500050011011,3,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,10,36,109,000500,1,1011
Block 1012,36109380885191500050011012,85,63,17,22,13,8,3,0,0,22,9,6,3,1,2,1,0,85,201,36,109,000500,1,1012
Block 1013,36109380885191500050011013,23,16,1,5,3,6,1,0,0,7,1,1,2,0,3,0,0,23,73,36,109,000500,1,1013
Block 1014,36109380885191500050011014,17,14,1,4,3,4,1,0,1,3,2,0,1,0,0,0,0,17,51,36,109,000500,1,1014
Block 2011,36109380885191500050022011,21,18,2,5,5,5,1,0,0,3,2,0,0,1,0,0,0,21,58,36,109,000500,2,2011
Block 2014,36109380885191500050022014,26,24,0,11,4,5,3,1,0,2,1,1,0,0,0,0,0,26,78,36,109,000500,2,2014
Block 3001,36109380885191500050033001,239,48,11,19,7,9,2,0,0,191,85,51,28,19,4,3,1,239,508,36,109,000500,3,3001
Block 3002,36109380885191500050033002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000500,3,3002
Block 3003,36109380885191500050033003,22,21,3,10,3,3,1,1,0,1,1,0,0,0,0,0,0,22,56,36,109,000500,3,3003
Block 3008,36109380885191500050033008,3,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,36,109,000500,3,3008
Block 3009,36109380885191500050033009,48,41,9,12,9,11,0,0,0,7,3,2,1,0,1,0,0,48,119,36,109,000500,3,3009
Block 3010,36109380885191500050033010,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6,18,36,109,000500,3,3010
Block 3011,36109380885191500050033011,74,54,12,20,10,10,2,0,0,20,6,4,3,4,1,1,1,74,189,36,109,000500,3,3011
Block 3012,36109380885191500050033012,14,10,3,3,3,1,0,0,0,4,1,1,1,1,0,0,0,14,32,36,109,000500,3,3012
Block 3013,36109380885191500050033013,21,20,2,7,5,5,1,0,0,1,0,0,1,0,0,0,0,21,59,36,109,000500,3,3013
Block 3014,36109380885191500050033014,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,36,109,000500,3,3014
Block 3015,36109380885191500050033015,8,8,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,8,25,36,109,000500,3,3015
Block 3016,36109380885191500050033016,12,12,2,4,2,3,1,0,0,0,0,0,0,0,0,0,0,12,33,36,109,000500,3,3016
Block 3017,36109380885191500050033017,13,12,3,4,2,2,1,0,0,1,1,0,0,0,0,0,0,13,31,36,109,000500,3,3017
Block 3018,36109380885191500050033018,21,20,5,6,3,6,0,0,0,1,0,1,0,0,0,0,0,21,52,36,109,000500,3,3018
Block 3019,36109380885191500050033019,10,9,1,2,3,3,0,0,0,1,1,0,0,0,0,0,0,10,27,36,109,000500,3,3019
Block 1009,36109380885385300090011009,29,28,9,8,8,3,0,0,0,1,0,1,0,0,0,0,0,29,63,36,109,000900,1,1009
Block 1010,36109380885385300090011010,44,41,8,24,4,3,2,0,0,3,0,1,1,1,0,0,0,44,99,36,109,000900,1,1010
Block 1011,36109380885385300090011011,65,57,12,25,7,8,4,0,1,8,8,0,0,0,0,0,0,65,150,36,109,000900,1,1011
Block 1013,36109380885385300090011013,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,36,109,000900,1,1013
Block 1014,36109380885385300090011014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,1,1014
Block 1016,36109380885385300090011016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,1,1016
Block 1017,36109380885385300090011017,116,30,6,15,7,1,1,0,0,86,16,33,19,13,3,2,0,116,284,36,109,000900,1,1017
Block 1018,36109380885385300090011018,36,0,0,0,0,0,0,0,0,36,5,20,6,4,0,1,0,36,85,36,109,000900,1,1018
Block 1019,36109380885385300090011019,97,32,16,12,2,1,1,0,0,65,56,9,0,0,0,0,0,97,129,36,109,000900,1,1019
Block 1024,36109380885385300090011024,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,9,36,109,000900,1,1024
Block 1025,36109380885385300090011025,5,4,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,6,36,109,000900,1,1025
Block 1030,36109380885385300090011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,1,1030
Block 3003,36109380885385300090033003,71,35,10,17,3,3,2,0,0,36,16,12,7,1,0,0,0,71,140,36,109,000900,3,3003
Block 3004,36109380885385300090033004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3004
Block 3005,36109380885385300090033005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3005
Block 3008,36109380885385300090033008,7,4,2,1,1,0,0,0,0,3,1,0,1,1,0,0,0,7,15,36,109,000900,3,3008
Block 3009,36109380885385300090033009,104,20,5,6,4,5,0,0,0,84,47,32,2,2,1,0,0,104,337,36,109,000900,3,3009
Block 3010,36109380885385300090033010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3010
Block 3011,36109380885385300090033011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3011
Block 3012,36109380885385300090033012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3012
Block 3013,36109380885385300090033013,37,25,9,10,3,2,1,0,0,12,7,2,1,1,1,0,0,37,74,36,109,000900,3,3013
Block 3014,36109380885385300090033014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3014
Block 3015,36109380885385300090033015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3015
Block 3016,36109380885385300090033016,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,36,109,000900,3,3016
Block 3017,36109380885385300090033017,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,36,109,000900,3,3017
Block 3023,36109380885385300090033023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3023
Block 3024,36109380885385300090033024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3024
Block 3025,36109380885385300090033025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3025
Block 3026,36109380885385300090033026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3026
Block 3027,36109380885385300090033027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3027
Block 3036,36109380885385300090033036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3036
Block 3042,36109380885385300090033042,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,5,36,109,000900,3,3042
Block 3045,36109380885385300090033045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3045
Block 3052,36109380885385300090033052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3052
Block 1006,36109380886919900110011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1006
Block 1007,36109380886919900110011007,103,28,11,12,4,1,0,0,0,75,4,20,15,21,6,5,4,103,312,36,109,001100,1,1007
Block 1008,36109380886919900110011008,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,12,36,109,001100,1,1008
Block 1012,36109380886919900110011012,43,16,4,2,3,3,1,0,3,27,4,4,10,6,2,1,0,43,137,36,109,001100,1,1012
Block 1013,36109380886919900110011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1013
Block 1014,36109380886919900110011014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1014
Block 1015,36109380886919900110011015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1015
Block 1016,36109380886919900110011016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1016
Block 1017,36109380886919900110011017,73,50,10,25,6,6,2,0,1,23,10,8,4,0,0,1,0,73,163,36,109,001100,1,1017
Block 1018,36109380886919900110011018,10,9,2,4,2,1,0,0,0,1,0,1,0,0,0,0,0,10,22,36,109,001100,1,1018
Block 1019,36109380886919900110011019,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,36,109,001100,1,1019
Block 1020,36109380886919900110011020,28,23,6,10,2,2,1,2,0,5,1,2,2,0,0,0,0,28,68,36,109,001100,1,1020
Block 1021,36109380886919900110011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1021
Block 1022,36109380886919900110011022,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001100,1,1022
Block 1023,36109380886919900110011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1023
Block 1024,36109380886919900110011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1024
Block 1025,36109380886919900110011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1025
Block 1026,36109380886919900110011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,1,1026
Block 1027,36109380886919900110011027,6,6,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,6,15,36,109,001100,1,1027
Block 1028,36109380886919900110011028,9,8,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,9,14,36,109,001100,1,1028
Block 1029,36109380886919900110011029,15,12,3,4,2,2,1,0,0,3,3,0,0,0,0,0,0,15,33,36,109,001100,1,1029
Block 1030,36109380886919900110011030,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,36,109,001100,1,1030
Block 1031,36109380886919900110011031,3,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3,7,36,109,001100,1,1031
Block 1032,36109380886919900110011032,24,24,4,8,3,7,2,0,0,0,0,0,0,0,0,0,0,24,67,36,109,001100,1,1032
Block 1033,36109380886919900110011033,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,16,36,109,001100,1,1033
Block 1034,36109380886919900110011034,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001100,1,1034
Block 2013,36109380886919900110022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,2,2013
Block 3012,36109380886919900110033012,215,31,10,12,4,3,2,0,0,184,147,25,6,5,1,0,0,215,314,36,109,001100,3,3012
Block 3013,36109380886919900110033013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3013
Block 3014,36109380886919900110033014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3014
Block 3015,36109380886919900110033015,111,81,11,27,14,20,6,3,0,30,6,9,7,8,0,0,0,111,1221,36,109,001100,3,3015
Block 3016,36109380886919900110033016,23,22,7,5,4,5,0,0,1,1,0,0,0,0,0,1,0,23,62,36,109,001100,3,3016
Block 3017,36109380886919900110033017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3017
Block 3018,36109380886919900110033018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3018
Block 3019,36109380886919900110033019,54,46,9,20,8,5,3,1,0,8,2,3,1,2,0,0,0,54,133,36,109,001100,3,3019
Block 3020,36109380886919900110033020,44,35,15,14,3,2,1,0,0,9,1,3,3,2,0,0,0,44,89,36,109,001100,3,3020
Block 3021,36109380886919900110033021,44,33,15,11,1,4,1,0,1,11,2,2,2,4,1,0,0,44,101,36,109,001100,3,3021
Block 3022,36109380886919900110033022,14,12,4,5,2,1,0,0,0,2,2,0,0,0,0,0,0,14,26,36,109,001100,3,3022
Block 3023,36109380886919900110033023,29,29,4,8,6,7,1,3,0,0,0,0,0,0,0,0,0,29,89,36,109,001100,3,3023
Block 3024,36109380886919900110033024,107,66,9,23,18,13,3,0,0,41,20,15,2,3,0,1,0,107,250,36,109,001100,3,3024
Block 3025,36109380886919900110033025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3025
Block 3026,36109380886919900110033026,29,20,4,11,2,1,2,0,0,9,4,3,2,0,0,0,0,29,62,36,109,001100,3,3026
Block 3027,36109380886919900110033027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3027
Block 3028,36109380886919900110033028,18,15,4,7,2,1,0,0,1,3,1,0,0,1,1,0,0,18,45,36,109,001100,3,3028
Block 3030,36109380886919900110033030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3030
Block 3031,36109380886919900110033031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3031
Block 3032,36109380886919900110033032,3,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,36,109,001100,3,3032
Block 3033,36109380886919900110033033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3033
Block 3039,36109380886919900110033039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001100,3,3039
Block 3046,36109380886919900110033046,13,9,1,5,1,2,0,0,0,4,2,1,0,1,0,0,0,13,30,36,109,001100,3,3046
Block 3047,36109380886919900110033047,14,14,2,5,2,4,1,0,0,0,0,0,0,0,0,0,0,14,39,36,109,001100,3,3047
Block 1001,36109380886919900120011001,6,3,2,0,0,1,0,0,0,3,0,2,1,0,0,0,0,6,247,36,109,001200,1,1001
Block 1002,36109380886919900120011002,6,3,1,1,1,0,0,0,0,3,2,1,0,0,0,0,0,6,10,36,109,001200,1,1002
Block 1003,36109380886919900120011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1003
Block 1004,36109380886919900120011004,20,12,2,3,4,3,0,0,0,8,4,2,0,1,0,1,0,20,3071,36,109,001200,1,1004
Block 1005,36109380886919900120011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1005
Block 1006,36109380886919900120011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1006
Block 1007,36109380886919900120011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1007
Block 1008,36109380886919900120011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1008
Block 1009,36109380886919900120011009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1009
Block 1010,36109380886919900120011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1010
Block 1011,36109380886919900120011011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1011
Block 1012,36109380886919900120011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1012
Block 1013,36109380886919900120011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001200,1,1013
